340825010000	寺前镇	340825000000
340825010001	安仓村委会	340825010000
340825010002	佛图寺村委会	340825010000
340825010003	洪畈村委会	340825010000
340825010004	林冲村委会	340825010000
340825010005	罗溪村委会	340825010000
340825010006	马龙村委会	340825010000
340825010007	麒麟村委会	340825010000
340825010008	乔木寨村委会	340825010000
340825010009	桥冲村委会	340825010000
340825010010	塔镇村委会	340825010000
340825010011	王畈村委会	340825010000
340825010012	西河村委会	340825010000
340825010013	义安村委会	340825010000
340825010014	玉泉村委会	340825010000
340825010015	中河村委会	340825010000
340825011000	汤泉乡	340825000000
340825011001	候六村委会	340825011000
340825011002	黄岗村委会	340825011000
340825011003	黄下村委会	340825011000
340825011004	金鹰村委会	340825011000
340825011005	龙潭寨村委会	340825011000
340825011006	苗石村委会	340825011000
340825011007	士畈村委会	340825011000
340825011008	吴岭村委会	340825011000
340825011009	赵河村委会	340825011000
340825011010	朱湾村委会	340825011000
340825012000	天华镇	340825000000
340825012001	大山村委会	340825012000
340825012002	合铺村委会	340825012000
340825012003	横路村委会	340825012000
340825012004	黄苗村委会	340825012000
340825012005	黄镇村委会	340825012000
340825012007	锦鸡村委会	340825012000
340825012008	李杜村委会	340825012000
340825012009	马庙村委会	340825012000
340825012010	平岭村委会	340825012000
340825012011	天华村委会	340825012000
340825012012	西冲村委会	340825012000
340825012013	辛冲村委会	340825012000
340825012014	朱河村委会	340825012000
340825013000	小池镇	340825000000
340825013001	白庙村委会	340825013000
340825013002	白沙村委会	340825013000
340825013003	百鸣村委会	340825013000
340825013004	方兴村委会	340825013000
340825013005	枫铺村委会	340825013000
340825013006	海会村委会	340825013000
340825013007	红旗村委会	340825013000
340825013008	红星村委会	340825013000
340825013009	石霞村委会	340825013000
340825013010	天龙村委会	340825013000
340825013011	小池村委会	340825013000
340825013012	新华村委会	340825013000
340825013013	银山村委会	340825013000
340825013014	镇东居委会	340825013000
340825013015	中心村委会	340825013000
340825014000	新仓镇	340825000000
340825014001	富山村委会	340825014000
340825014002	花园村委会	340825014000
340825014003	黄岭村委会	340825014000
340825014004	惠民村委会	340825014000
340825014005	金鸡村委会	340825014000
340825014006	龙林村委会	340825014000
340825014007	鸣山村委会	340825014000
340825014008	茗北村委会	340825014000
340825014009	牌楼村委会	340825014000
340825014010	沙坝村委会	340825014000
340825014011	塔山村委会	340825014000
340825014012	同兴村委会	340825014000
340825014013	团湖村委会	340825014000
340825014014	香茗山村委会	340825014000
340825014015	新仓村委会	340825014000
340825014016	转桥村委会	340825014000
340825015000	徐桥镇	340825000000
340825015001	创业村委会	340825015000
340825015002	好汉村委会	340825015000
340825015003	茗南村委会	340825015000
340825015004	南庄村委会	340825015000
340825015005	前进村委会	340825015000
340825015006	桥东村委会	340825015000
340825015007	桥西村委会	340825015000
340825015008	桃铺村委会	340825015000
340825015009	西平村委会	340825015000
340825015010	新丰村委会	340825015000
340825015011	徐桥居委会	340825015000
340826000000	宿松县	340800000000
340826001000	隘口乡	340826000000
340826001001	隘口村	340826001000
340826001002	毕凉村	340826001000
340826001003	风和村	340826001000
340826001004	古山村	340826001000
340826001005	花学村	340826001000
340826001006	九井沟村	340826001000
340826001007	清河村	340826001000
340826001008	西源村	340826001000
340826001009	小圩村	340826001000
340826001010	新源村	340826001000
340826001011	元灯村	340826001000
340826002000	北浴乡	340826000000
340826002001	滑石村	340826002000
340826002002	廖河村	340826002000
340826002003	罗汉山村	340826002000
340826002004	马厂村	340826002000
340826002005	四吉村	340826002000
340826002006	迎宾村	340826002000
340826003000	长铺镇	340826000000
340826003001	长铺社区	340826003000
340826003002	横山村	340826003000
340826003003	荆安村	340826003000
340826003004	马塘村	340826003000
340826003005	桃源村	340826003000
340826003006	铁寨村	340826003000
340826004000	陈汉乡	340826000000
340826004001	白鹤村	340826004000
340826004002	别河村	340826004000
340826004003	大明村	340826004000
340826004004	邓山村	340826004000
340826004005	钓鱼台村	340826004000
340826004006	独山村	340826004000
340826004007	广福村	340826004000
340826004008	河口村	340826004000
340826004009	九登山村	340826004000
340826004010	库南村	340826004000
340826004011	罗汉宕村	340826004000
340826004012	玉屏村	340826004000
340826004013	朱湾村	340826004000
340826005000	程岭乡	340826000000
340826005001	程岭村	340826005000
340826005002	橙莲村	340826005000
340826005003	龙安村	340826005000
340826005004	彭桥村	340826005000
340826005005	乔木村	340826005000
340826005006	纱帽村	340826005000
340826005007	杨辛村	340826005000
340826005008	凿山村	340826005000
340826006000	东北新城	340826000000
340826006001	龙井社区	340826006000
340826006002	玉龙社区	340826006000
340826007000	二郎镇	340826000000
340826007001	二郎村	340826007000
340826007002	茯苓村	340826007000
340826007003	界岭村	340826007000
340826007004	刘坡村	340826007000
340826007005	三冲村	340826007000
340826007006	石咀村	340826007000
340826007007	铜铃村	340826007000
340826007008	卓岭村	340826007000
340826008000	孚玉镇	340826000000
340826008001	大河村	340826008000
340826008002	工农社区	340826008000
340826008003	古塔社区	340826008000
340826008004	光明社区	340826008000
340826008005	韩岭村	340826008000
340826008006	联盟村	340826008000
340826008007	龙山村	340826008000
340826008008	龙跃村	340826008000
340826008009	民东社区	340826008000
340826008010	民西社区	340826008000
340826008011	小湾村	340826008000
340826009000	复兴镇	340826000000
340826009001	复兴社区	340826009000
340826009002	高屯社区	340826009000
340826009003	老岸社区	340826009000
340826009004	梁公村	340826009000
340826009005	套口村	340826009000
340826009006	同兴村	340826009000
340826009007	王营村	340826009000
340826009008	王洲村	340826009000
340826009009	占峦村	340826009000
340826009010	中棚村	340826009000
340826010000	高岭乡	340826000000
340826010001	枫林村	340826010000
340826010002	高岭村	340826010000
340826010003	青云村	340826010000
340826010004	社坛村	340826010000
340826010005	双河村	340826010000
340826010006	汪冲村	340826010000
340826010007	姚圩村	340826010000
340826011000	河塌乡	340826000000
340826011001	安元村	340826011000
340826011002	斗山河村	340826011000
340826011003	黄畈村	340826011000
340826011004	四利村	340826011000
340826011005	新页村	340826011000
340826011006	兴岭村	340826011000
340826012000	汇口镇	340826000000
340826012001	曹湖村	340826012000
340826012002	程营村	340826012000
340826012003	汇口社区	340826012000
340826012004	康公村	340826012000
340826012005	龙潭村	340826012000
340826012006	三兴村	340826012000
340826012007	三洲村	340826012000
340826012008	同马社区	340826012000
340826012009	团结村	340826012000
340826012010	西湖村	340826012000
340826012011	张月村	340826012000
340826013000	九姑乡	340826000000
340826013001	白马村	340826013000
340826013003	杜溪村	340826013000
340826013004	国赛村	340826013000
340826013005	九姑村	340826013000
340826013006	新安村	340826013000
340826013007	杨茂村	340826013000
341022013003	山斗村村委会	341022013000
341022014000	商山镇	341022000000
341022014001	芳干村村委会	341022014000
341022014002	阜田村村委会	341022014000
341022014003	高潭村村委会	341022014000
341022014004	黄村村委会	341022014000
341022014006	上井村村委会	341022014000
341022014007	双桥村村委会	341022014000
341022014008	荪田村村委会	341022014000
341022014009	霞阜村村委会	341022014000
341022014010	新雁村村委会	341022014000
340123002011	路塘村委会	340123002000
340123002018	肖家桥村委会	340123002000
340123003002	长镇村委会	340123003000
340122008008	广兴社区	340122008000
340122008014	刘胡村	340122008000
340122008021	新立村	340122008000
340122009000	梁园镇	340122000000
340124001005	杭头村民委员会	340124001000
340223002002	合村村委会	340223002000
340223002009	绿岭村委会	340223002000
340225002015	裕兴村委会	340225002000
340321004001	卞和社区	340321004000
340321004008	靠山社区	340321004000
340321012021	支严村	340321012000
340321013005	路心村	340321013000
340321013011	小街村	340321013000
340321013017	赵圩村	340321013000
340321014005	计集村	340321014000
340322003018	姚韩村委会	340322003000
340322004003	郭庙村委会	340322004000
340322004011	彭圩村委会	340322004000
340323001017	孟庄居委会	340323001000
340523007014	周集村委会	340523007000
340621008007	湖涯村村委会	340621008000
340323007007	齐湖村委会	340323007000
340225016003	打鼓村委会	340225016000
340421012007	刘庄村	340421012000
340421012014	中塘村	340421012000
340421013004	大台村	340421013000
340621011016	孙疃村委会	340621011000
340621011023	尤沟村委会	340621011000
340822004003	东风村委会	340822004000
340822016002	邓林村委会	340822016000
340823010020	周岗村委会	340823010000
340404005006	刘庙	340404005000
340404006001	陈庙	340404006000
340404006007	汤王	340404006000
340404006013	朱集	340404006000
340406010003	陈郢村	340406010000
340406011001	白云社区	340406011000
340406011007	李圩社区	340406011000
340406011014	秦庄社区	340406011000
340826015002	大地村	340826015000
340826016001	车河村	340826016000
340826016007	先觉村	340826016000
340826017003	木梓村	340826017000
340827006005	九华村委会	340827006000
340827007000	太慈镇	340827000000
340828014008	石桥村委会	340828014000
340828015004	泥潭村委会	340828015000
340881005015	铁山村委会	340881005000
340881005022	中心居委会	340881005000
341024000000	祁门县	341000000000
341024001006	琅丰村委会	341024001000
340881010013	双铺村委会	340881010000
341004001004	四村村村委会	341004001000
340823023009	吴桥村委会	340823023000
340824001003	方冲村委会	340824001000
340824014006	张祠村委会	340824014000
340824015006	岭头居委会	340824015000
340825012006	涧水村委会	340825012000
340826013002	单岭村	340826013000
340826013008	油坊村	340826013000
341022014005	金竹村村委会	341022014000
341021012008	杞梓里村委会	341021012000
341022007001	璜尖村村委会	341022007000
341022008005	西村村委会	341022008000
341004001005	汪村村村委会	341004001000
341004001006	杨干村村委会	341004001000
341004001007	石川村村委会	341004001000
341004002000	富溪乡	341004000000
341004002001	呈阳村村委会	341004002000
341004002002	富溪村村委会	341004002000
341004002003	光明村村委会	341004002000
341004002004	碣石村村委会	341004002000
341004002005	新田村村委会	341004002000
341004003000	徽州社区办	341004000000
341004003001	丰乐社区居委会	341004003000
341004003002	徽州人家居委会	341004003000
341004003003	文峰社区居委会	341004003000
341004003004	中山社区居委会	341004003000
341004004000	洽舍乡	341004000000
341004004001	长潭村村委会	341004004000
341004004002	涻舍村村委会	341004004000
341004004003	张村村村委会	341004004000
341004005000	潜口镇	341004000000
341004005001	澄塘村村委会	341004005000
341004005002	东山村村委会	341004005000
341004005003	坤沙村村委会	341004005000
341004005004	潜口村村委会	341004005000
341004005005	蜀源村村委会	341004005000
341004005006	唐模村村委会	341004005000
341004006000	西溪南镇	341004000000
341004006001	长林村村委会	341004006000
341004006002	东红村村委会	341004006000
341004006003	坑上村村委会	341004006000
341004006004	琶村村村委会	341004006000
341004006005	石桥村村委会	341004006000
341004006006	竦塘村村委会	341004006000
341004006007	西溪南村村委会	341004006000
341004007000	岩寺镇	341004000000
341004007001	长源村村委会	341004007000
341004007002	坊塘村村委会	341004007000
341004007003	富山村村委会	341004007000
341004007004	广惠居委会	341004007000
341004007005	翰山村村委会	341004007000
341004007006	洪坑村村委会	341004007000
341004007007	虹光村村委会	341004007000
341004007008	临河村村委会	341004007000
341004007009	龙井居委会	341004007000
341004007010	罗田村村委会	341004007000
341004007011	上街居委会	341004007000
341004007012	上朱村村委会	341004007000
341004007013	石岗村村委会	341004007000
341004007014	下街居委会	341004007000
341004007015	仙和村村委会	341004007000
341004007016	信行村村委会	341004007000
341004007017	瑶村村村委会	341004007000
341004007018	永兴居委会	341004007000
341004008000	杨村乡	341004000000
341004008001	胡川村村委会	341004008000
341004008002	篁村村村委会	341004008000
341004008003	梅村村村委会	341004008000
341004008004	山口村村委会	341004008000
341004008005	杨村村村委会	341004008000
341021000000	歙县	341000000000
341021001000	北岸镇	341021000000
341021001001	白杨村委会	341021001000
341021001002	北岸村委会	341021001000
341021001003	蔡坞村委会	341021001000
341021001004	呈村降村委会	341021001000
341021001005	大阜村委会	341021001000
341021001006	大阜社区居委会	341021001000
341021001007	高山槐棠村委会	341021001000
341021001008	金竹村委会	341021001000
341021001009	七贤村委会	341021001000
341021001010	五渡村委会	341021001000
341021001011	显村村委会	341021001000
341021001012	瞻淇村委会	341021001000
341021002000	岔口镇	341021000000
341021002001	岔口村委会	341021002000
341021002002	大坑源村委会	341021002000
341021002003	湖岭村委会	341021002000
341021002004	金前村委会	341021002000
341021002005	井潭村委会	341021002000
341021002006	文山村委会	341021002000
341021002007	周家村委会	341021002000
341021003000	昌溪乡	341021000000
341021003001	昌溪村委会	341021003000
341021003002	双源村委会	341021003000
341021003003	万二村委会	341021003000
341021004000	长陔乡	341021000000
341021004001	长标村委会	341021004000
341021004002	长陔村委会	341021004000
341021004003	南源村委会	341021004000
341021004004	韶坑村委会	341021004000
341021004005	石门坑村委会	341021004000
341021005000	富堨镇	341021000000
341021005001	承狮村委会	341021005000
341021005002	富堨村委会	341021005000
341021005003	青山村委会	341021005000
341021005004	仁里村委会	341021005000
341021005005	徐村村委会	341021005000
341021005006	中溪村委会	341021005000
341021006000	桂林镇	341021000000
341021006001	桂林村委会	341021006000
341021006002	黄村村委会	341021006000
341021006003	江村村委会	341021006000
341021006004	连川村委会	341021006000
341021006005	练江牧场	341021006000
341021006006	石河村委会	341021006000
341021006007	竦口村委会	341021006000
341021006008	宋村村委会	341021006000
341021006009	潭石村委会	341021006000
341021006010	吴川村委会	341021006000
341021007000	璜田乡	341021000000
341021007001	胡埠口村委会	341021007000
341021007002	璜田村委会	341021007000
341021007003	璜蔚村委会	341021007000
341021007004	六联村委会	341021007000
341021007005	沙坦村委会	341021007000
341021007006	天堂村委会	341021007000
341021007007	蜈蚣岭村委会	341021007000
341021008000	徽城镇	341021000000
341021008001	鲍川村委会	341021008000
341021008002	北关社区居委会	341021008000
341021008003	程家坞村委会	341021008000
341021008004	大梅口村委会	341021008000
341021008005	斗山街居委会	341021008000
341021008006	古关社区居委会	341021008000
341021008007	解放街居委会	341021008000
341021008008	金山村委会	341021008000
341021008009	就田村委会	341021008000
341021008010	练江社区居委会	341021008000
341021008011	南屏村委会	341021008000
341021008012	南源口村委会	341021008000
341021008013	七川社区居委会	341021008000
341021008014	问政村委会	341021008000
341021008015	新安路居委会	341021008000
341021008016	新北街居委会	341021008000
341021008017	新路村委会	341021008000
341021008018	新路街居委会	341021008000
341021008019	新南街居委会	341021008000
341021008020	新洲社区居委会	341021008000
341021008021	晹村社区居委会	341021008000
341021008022	渔梁社区居委会	341021008000
341021008023	紫阳村委会	341021008000
341021009000	街口镇	341021000000
341021009001	街口村委会	341021009000
341021009002	巨川村委会	341021009000
341021009003	三港村委会	341021009000
341021009004	滩头村委会	341021009000
341021009005	新门村委会	341021009000
341021009006	雁洲村委会	341021009000
341021010000	金川乡	341021000000
341021010001	查坑村委会	341021010000
341021010002	长源村委会	341021010000
341021010003	伏黄村委会	341021010000
341021010004	金川村委会	341021010000
341021010005	仁合村委会	341021010000
341021011000	坑口乡	341021000000
341021011001	金龙潭村委会	341021011000
341021011002	薛坑口村村委会	341021011000
341021011003	阳坑村委会	341021011000
341021011004	瀹潭村委会	341021011000
341021012000	杞梓里镇	341021000000
341021012001	磻溪村委会	341021012000
341021012002	长川村委会	341021012000
341021012003	金竹村委会	341021012000
341021012004	六合村委会	341021012000
341021012005	民主村委会	341021012000
341021012006	坡山村委会	341021012000
341021012007	齐武村委会	341021012000
341021012009	苏村村委会	341021012000
341021012010	唐里村委会	341021012000
341021012011	外磻村委会	341021012000
341021012012	五春村委会	341021012000
341021012013	西村村委会	341021012000
341021012014	小源村委会	341021012000
341021012015	英坑村委会	341021012000
341021012016	竹溪村委会	341021012000
341021013000	三阳乡	341021000000
341021013001	白石源村委会	341021013000
341021013002	高峰村委会	341021013000
341021013003	岭脚村委会	341021013000
341021013004	三阳村委会	341021013000
341021013005	叶村村委会	341021013000
341021013006	中村村委会	341021013000
341021013007	竹铺村委会	341021013000
341021014000	森村乡	341021000000
341021014001	皋径村委会	341021014000
341021014002	黄备村委会	341021014000
341021014003	森村村委会	341021014000
341021014004	绍村村委会	341021014000
341021014005	渔岸村委会	341021014000
341021015000	上丰乡	341021000000
341021015001	丰源村委会	341021015000
341021015002	上丰村委会	341021015000
341021015003	溪源村委会	341021015000
341021015004	霞江村委会	341021015000
341021015005	岩源村委会	341021015000
341021016000	绍濂乡	341021000000
341021016001	古祝村委会	341021016000
341021016002	和平村委会	341021016000
341021016003	岭口村委会	341021016000
341021016004	清溪村委会	341021016000
341021016005	绍濂村委会	341021016000
341021016006	小溪村委会	341021016000
341021017000	深渡镇	341021000000
341021017001	昌中村委会	341021017000
341021017002	大茂社区居委会	341021017000
341021017003	定潭村委会	341021017000
341021017004	淮源村委会	341021017000
341021017005	九砂村委会	341021017000
341021017006	绵潭村委会	341021017000
341021017007	三源村委会	341021017000
341021017008	深渡社区居委会	341021017000
341021017009	约源村委会	341021017000
341021017010	漳村湾村委会	341021017000
341021017011	漳岭山村委会	341021017000
341021017012	漳潭村委会	341021017000
341021018000	狮石乡	341021000000
341021018001	狮石村委会	341021018000
341021018002	营川村委会	341021018000
341021019000	石门乡	341021000000
341021019001	石门村委会	341021019000
341021019002	竹岭村委会	341021019000
341021020000	王村镇	341021000000
341021020001	八村村委会	341021020000
341021020002	横关村委会	341021020000
341021020003	横联村委会	341021020000
341021020004	升庄村委会	341021020000
341021020005	王村村委会	341021020000
341021020006	新安村委会	341021020000
341021021000	武阳乡	341021000000
341021021001	方村村委会	341021021000
341021021002	洽河村委会	341021021000
341021021003	武阳村委会	341021021000
341021021004	正口村委会	341021021000
341021022000	溪头镇	341021000000
341021022001	大谷运村委会	341021022000
341021022002	洪村口村委会	341021022000
341021022003	竦坑村委会	341021022000
341021022004	桃源村委会	341021022000
341021022005	汪满田村委会	341021022000
341021022006	西坡村委会	341021022000
341021022007	溪头村委会	341021022000
341021023000	霞坑镇	341021000000
341021023001	河政村委会	341021023000
341021023002	洪琴村委会	341021023000
341021023003	鸿飞村委会	341021023000
341021023004	金村村委会	341021023000
341021023005	里方村委会	341021023000
341021023006	石潭村委会	341021023000
341021023007	霞坑村委会	341021023000
341021024000	小川乡	341021000000
341021024001	程家堨村委会	341021024000
341021024002	古稔村委会	341021024000
341021024003	联盟村委会	341021024000
341021024004	临川村委会	341021024000
341021024005	灵山村委会	341021024000
341021024006	盘苏村委会	341021024000
341021024007	小川村委会	341021024000
341021024008	小洲村委会	341021024000
341021025000	新溪口乡	341021000000
341021025001	连山村委会	341021025000
341021025002	塔坑村委会	341021025000
341021025003	溪口村委会	341021025000
341021026000	雄村乡	341021000000
341021026001	鲍庄村委会	341021026000
341021026002	卖花渔村委会	341021026000
341021026003	浦口村委会	341021026000
341021026004	雄村村委会	341021026000
341021026005	柘岱村委会	341021026000
341021026006	朱村村委会	341021026000
341021027000	许村镇	341021000000
341021027001	前村委会	341021027000
341021027002	箬岭村委会	341021027000
341021027003	塔山村委会	341021027000
341021027004	跳石村委会	341021027000
341021027005	许村村委会	341021027000
340225006008	岳山村委会	340225006000
340225007000	红庙镇	340225000000
340225007001	海云村委会	340225007000
340225007002	横塘村委会	340225007000
340225007003	红庙村委会	340225007000
340225007004	马泽村委会	340225007000
340225007005	徐岗社区居委会	340225007000
340225007006	油坊村委会	340225007000
340225007007	闸北村委会	340225007000
340225007008	镇岗村委会	340225007000
340225008000	洪巷乡	340225000000
340225008001	陡岗村委会	340225008000
340225008002	洪巷社区居委会	340225008000
340225008003	湖陇社区居委会	340225008000
340225008004	姥山村委会	340225008000
340225008005	联合村委会	340225008000
340225008006	练溪社区居委会	340225008000
340225008007	龙泉村委会	340225008000
340225008008	罗山村委会	340225008000
340225008009	南庄村委会	340225008000
340225008010	旗杆村委会	340225008000
340225008011	青岗村委会	340225008000
340225008012	双丰村委会	340225008000
340225008013	卫国村委会	340225008000
340225009000	开城镇	340225000000
340225009001	保胜村委会	340225009000
340225009002	大同村委会	340225009000
340225009003	都督村委会	340225009000
340225009004	独山村委会	340225009000
340225009005	开城社区居委会	340225009000
340225009006	练墩村委会	340225009000
340225009007	六店村委会	340225009000
340225009008	六店社区居委会	340225009000
340225009009	六峰村委会	340225009000
340225009010	龙太村委会	340225009000
340225009011	山垴村委会	340225009000
340225009012	石山村委会	340225009000
340225009013	旺盛村委会	340225009000
340225009014	先锋村委会	340225009000
340225009015	新胜村委会	340225009000
340225009016	幸福村委会	340225009000
340225009017	羊山村委会	340225009000
340225010000	昆山乡	340225000000
340225010001	车门村委会	340225010000
340225010002	涧李村委会	340225010000
340225010003	金墩村委会	340225010000
340225010004	莲花村委会	340225010000
340225010005	前河村委会	340225010000
340225010006	三公村委会	340225010000
340225010007	石门村委会	340225010000
340225010008	双河村委会	340225010000
340225010009	田甫村委会	340225010000
340225010010	汪田村委会	340225010000
340225010011	新华村委会	340225010000
340225011000	刘渡镇	340225000000
340225011001	爱国村委会	340225011000
340225011002	重兴村委会	340225011000
340225011003	凤凰颈社区居委会	340225011000
340225011004	花园村委会	340225011000
340225011005	臼山村委会	340225011000
340225011006	刘渡社区居委会	340225011000
340225011007	南河村委会	340225011000
340225011008	农林村委会	340225011000
340225011009	庆丰村委会	340225011000
340225011010	坵城村委会	340225011000
340225011011	沿河村委会	340225011000
340225012000	泥汊镇	340225000000
340225012001	保安村委会	340225012000
340225012002	长河村委会	340225012000
340225012003	福成村委会	340225012000
340225012004	韩庙村委会	340225012000
340225012005	金湾村委会	340225012000
340225012006	龙王村委会	340225012000
340225012007	泥汊社区居委会	340225012000
340225012008	日新村委会	340225012000
340225012009	三溪村委会	340225012000
340225012010	双进村委会	340225012000
340225012011	新板桥村委会	340225012000
340225012012	新兴村委会	340225012000
340225012013	幸福洲村委会	340225012000
340225012014	永安村委会	340225012000
340225012015	皂河村委会	340225012000
340225013000	牛埠镇	340225000000
340225013001	百洼村委会	340225013000
340225013002	柏杨村委会	340225013000
340225013003	东湖村委会	340225013000
340225013004	枫林村委会	340225013000
340225013005	岗桥村委会	340225013000
340225013006	黄柏村委会	340225013000
340225013007	临湖村委会	340225013000
340225013008	民权村委会	340225013000
340225013009	牛埠社区居委会	340225013000
340225013010	青山村委会	340225013000
340225013011	土桥社区居委会	340225013000
340225013012	蔚山村委会	340225013000
340225013013	新墩村委会	340225013000
340225013014	新建村委会	340225013000
340225013015	迎接村委会	340225013000
340225014000	泉塘镇	340225000000
340225014001	宝山村委会	340225014000
340225014002	长胜村委会	340225014000
340225014003	得胜村委会	340225014000
340225014004	郭巨山村委会	340225014000
340225014005	海桥村委会	340225014000
340225014006	建国社区居委会	340225014000
340225014007	金牛村委会	340225014000
340225014008	临河村委会	340225014000
340225014009	钱井村委会	340225014000
340225014010	青龙村委会	340225014000
340225014011	泉塘社区居委会	340225014000
340225014012	三益村委会	340225014000
340225014013	天成村委会	340225014000
